Domain Code,Domain,Reporter Country Code (FAO),Reporter Countries,Partner Country Code (FAO),Partner Countries,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
"FT","Forestry Trade Flows","211","Switzerland","199","Slovakia","5922","Export Value","1632","Sawnwood, coniferous","2017","2017","1000 US$","143","","Official data"
"FT","Forestry Trade Flows","211","Switzerland","199","Slovakia","5922","Export Value","1633","Sawnwood, non-coniferous all","2017","2017","1000 US$","6119","","Official data"
"FT","Forestry Trade Flows","211","Switzerland","199","Slovakia","5922","Export Value","1634","Veneer sheets","2017","2017","1000 US$","105","","Official data"
"FT","Forestry Trade Flows","211","Switzerland","199","Slovakia","5922","Export Value","1640","Plywood","2017","2017","1000 US$","280","","Official data"
"FT","Forestry Trade Flows","211","Switzerland","198","Slovenia","5922","Export Value","1651","Industrial roundwood, coniferous (export/import)","2017","2017","1000 US$","183","","Official data"
"FT","Forestry Trade Flows","211","Switzerland","198","Slovenia","5922","Export Value","1670","Industrial roundwood, non-coniferous non-tropical (export/import)","2017","2017","1000 US$","48","","Official data"
"FT","Forestry Trade Flows","211","Switzerland","198","Slovenia","5922","Export Value","1632","Sawnwood, coniferous","2017","2017","1000 US$","92","","Official data"
"FT","Forestry Trade Flows","211","Switzerland","198","Slovenia","5922","Export Value","1633","Sawnwood, non-coniferous all","2017","2017","1000 US$","1","","Official data"
"FT","Forestry Trade Flows","211","Switzerland","198","Slovenia","5922","Export Value","1634","Veneer sheets","2017","2017","1000 US$","2","","Official data"
"FT","Forestry Trade Flows","211","Switzerland","198","Slovenia","5922","Export Value","1640","Plywood","2017","2017","1000 US$","69","","Official data"
"FT","Forestry Trade Flows","211","Switzerland","202","South Africa","5922","Export Value","1651","Industrial roundwood, coniferous (export/import)","2017","2017","1000 US$","0","","Official data"
"FT","Forestry Trade Flows","211","Switzerland","202","South Africa","5922","Export Value","1670","Industrial roundwood, non-coniferous non-tropical (export/import)","2017","2017","1000 US$","2","","Official data"
"FT","Forestry Trade Flows","211","Switzerland","203","Spain","5922","Export Value","1632","Sawnwood, coniferous","2017","2017","1000 US$","46","","Official data"
"FT","Forestry Trade Flows","211","Switzerland","203","Spain","5922","Export Value","1633","Sawnwood, non-coniferous all","2017","2017","1000 US$","319","","Official data"
"FT","Forestry Trade Flows","211","Switzerland","203","Spain","5922","Export Value","1634","Veneer sheets","2017","2017","1000 US$","67","","Official data"
"FT","Forestry Trade Flows","211","Switzerland","203","Spain","5922","Export Value","1640","Plywood","2017","2017","1000 US$","417","","Official data"
"FT","Forestry Trade Flows","211","Switzerland","203","Spain","5922","Export Value","1671","Newsprint","2017","2017","1000 US$","3046","","Official data"
"FT","Forestry Trade Flows","211","Switzerland","207","Suriname","5922","Export Value","1640","Plywood","2017","2017","1000 US$","40","","Official data"
"FT","Forestry Trade Flows","211","Switzerland","210","Sweden","5922","Export Value","1632","Sawnwood, coniferous","2017","2017","1000 US$","3","","Official data"
"FT","Forestry Trade Flows","211","Switzerland","210","Sweden","5922","Export Value","1633","Sawnwood, non-coniferous all","2017","2017","1000 US$","122","","Official data"
"FT","Forestry Trade Flows","211","Switzerland","210","Sweden","5922","Export Value","1640","Plywood","2017","2017","1000 US$","1","","Official data"
"FT","Forestry Trade Flows","211","Switzerland","216","Thailand","5922","Export Value","1634","Veneer sheets","2017","2017","1000 US$","113","","Official data"
"FT","Forestry Trade Flows","211","Switzerland","222","Tunisia","5922","Export Value","1633","Sawnwood, non-coniferous all","2017","2017","1000 US$","29","","Official data"
"FT","Forestry Trade Flows","211","Switzerland","222","Tunisia","5922","Export Value","1634","Veneer sheets","2017","2017","1000 US$","27","","Official data"
"FT","Forestry Trade Flows","211","Switzerland","223","Turkey","5922","Export Value","1670","Industrial roundwood, non-coniferous non-tropical (export/import)","2017","2017","1000 US$","5","","Official data"
"FT","Forestry Trade Flows","211","Switzerland","223","Turkey","5922","Export Value","1633","Sawnwood, non-coniferous all","2017","2017","1000 US$","5","","Official data"
"FT","Forestry Trade Flows","211","Switzerland","223","Turkey","5922","Export Value","1640","Plywood","2017","2017","1000 US$","7","","Official data"
"FT","Forestry Trade Flows","211","Switzerland","223","Turkey","5922","Export Value","1671","Newsprint","2017","2017","1000 US$","111","","Official data"
"FT","Forestry Trade Flows","211","Switzerland","229","United Kingdom of Great Britain and Northern Ireland","5922","Export Value","1632","Sawnwood, coniferous","2017","2017","1000 US$","288","","Official data"
"FT","Forestry Trade Flows","211","Switzerland","229","United Kingdom of Great Britain and Northern Ireland","5922","Export Value","1634","Veneer sheets","2017","2017","1000 US$","111","","Official data"
"FT","Forestry Trade Flows","211","Switzerland","229","United Kingdom of Great Britain and Northern Ireland","5922","Export Value","1640","Plywood","2017","2017","1000 US$","114","","Official data"
"FT","Forestry Trade Flows","211","Switzerland","231","United States of America","5922","Export Value","1670","Industrial roundwood, non-coniferous non-tropical (export/import)","2017","2017","1000 US$","28","","Official data"
"FT","Forestry Trade Flows","211","Switzerland","231","United States of America","5922","Export Value","1632","Sawnwood, coniferous","2017","2017","1000 US$","18","P","Provisional official data"
"FT","Forestry Trade Flows","211","Switzerland","231","United States of America","5922","Export Value","1633","Sawnwood, non-coniferous all","2017","2017","1000 US$","91","","Official data"
"FT","Forestry Trade Flows","211","Switzerland","231","United States of America","5922","Export Value","1634","Veneer sheets","2017","2017","1000 US$","555","","Official data"
"FT","Forestry Trade Flows","211","Switzerland","231","United States of America","5922","Export Value","1640","Plywood","2017","2017","1000 US$","26","","Official data"
"FT","Forestry Trade Flows","211","Switzerland","237","Viet Nam","5922","Export Value","1651","Industrial roundwood, coniferous (export/import)","2017","2017","1000 US$","30","","Official data"
"FT","Forestry Trade Flows","211","Switzerland","237","Viet Nam","5922","Export Value","1670","Industrial roundwood, non-coniferous non-tropical (export/import)","2017","2017","1000 US$","2211","","Official data"
"FT","Forestry Trade Flows","211","Switzerland","237","Viet Nam","5922","Export Value","1633","Sawnwood, non-coniferous all","2017","2017","1000 US$","212","","Official data"
"FT","Forestry Trade Flows","208","Tajikistan","79","Germany","5922","Export Value","1670","Industrial roundwood, non-coniferous non-tropical (export/import)","2017","2017","1000 US$","5","","Official data"
"FT","Forestry Trade Flows","208","Tajikistan","102","Iran (Islamic Republic of)","5922","Export Value","1671","Newsprint","2017","2017","1000 US$","115","","Official data"
"FT","Forestry Trade Flows","216","Thailand","10","Australia","5922","Export Value","1632","Sawnwood, coniferous","2017","2017","1000 US$","41","","Official data"
"FT","Forestry Trade Flows","216","Thailand","10","Australia","5922","Export Value","1640","Plywood","2017","2017","1000 US$","116","","Official data"
"FT","Forestry Trade Flows","216","Thailand","351","China","5922","Export Value","1657","Industrial roundwood, non-coniferous tropical (export/import)","2017","2017","1000 US$","2058","P","Provisional official data"
"FT","Forestry Trade Flows","216","Thailand","351","China","5922","Export Value","1670","Industrial roundwood, non-coniferous non-tropical (export/import)","2017","2017","1000 US$","284","","Official data"
"FT","Forestry Trade Flows","216","Thailand","351","China","5922","Export Value","1619","Wood chips and particles","2017","2017","1000 US$","134604","","Official data"
"FT","Forestry Trade Flows","216","Thailand","351","China","5922","Export Value","1633","Sawnwood, non-coniferous all","2017","2017","1000 US$","1524106","","Official data"
"FT","Forestry Trade Flows","216","Thailand","351","China","5922","Export Value","1634","Veneer sheets","2017","2017","1000 US$","2517","","Official data"
"FT","Forestry Trade Flows","216","Thailand","351","China","5922","Export Value","1671","Newsprint","2017","2017","1000 US$","1973","","Official data"
"FT","Forestry Trade Flows","216","Thailand","54","Denmark","5922","Export Value","1640","Plywood","2017","2017","1000 US$","8","","Official data"
"FT","Forestry Trade Flows","216","Thailand","59","Egypt","5922","Export Value","1640","Plywood","2017","2017","1000 US$","30","","Official data"
"FT","Forestry Trade Flows","216","Thailand","66","Fiji","5922","Export Value","1640","Plywood","2017","2017","1000 US$","21","","Official data"
"FT","Forestry Trade Flows","216","Thailand","68","France","5922","Export Value","1633","Sawnwood, non-coniferous all","2017","2017","1000 US$","828","","Official data"
"FT","Forestry Trade Flows","216","Thailand","79","Germany","5922","Export Value","1633","Sawnwood, non-coniferous all","2017","2017","1000 US$","48","","Official data"
"FT","Forestry Trade Flows","216","Thailand","81","Ghana","5922","Export Value","1640","Plywood","2017","2017","1000 US$","8","","Official data"
"FT","Forestry Trade Flows","216","Thailand","99","Iceland","5922","Export Value","1633","Sawnwood, non-coniferous all","2017","2017","1000 US$","33","","Official data"
"FT","Forestry Trade Flows","216","Thailand","100","India","5922","Export Value","1633","Sawnwood, non-coniferous all","2017","2017","1000 US$","1191","","Official data"
"FT","Forestry Trade Flows","216","Thailand","100","India","5922","Export Value","1634","Veneer sheets","2017","2017","1000 US$","99","","Official data"
"FT","Forestry Trade Flows","216","Thailand","100","India","5922","Export Value","1640","Plywood","2017","2017","1000 US$","666","","Official data"
"FT","Forestry Trade Flows","216","Thailand","100","India","5922","Export Value","1671","Newsprint","2017","2017","1000 US$","4531","","Official data"
"FT","Forestry Trade Flows","216","Thailand","101","Indonesia","5922","Export Value","1632","Sawnwood, coniferous","2017","2017","1000 US$","32","","Official data"
"FT","Forestry Trade Flows","216","Thailand","101","Indonesia","5922","Export Value","1633","Sawnwood, non-coniferous all","2017","2017","1000 US$","67","","Official data"
"FT","Forestry Trade Flows","216","Thailand","101","Indonesia","5922","Export Value","1640","Plywood","2017","2017","1000 US$","154","","Official data"
"FT","Forestry Trade Flows","216","Thailand","101","Indonesia","5922","Export Value","1671","Newsprint","2017","2017","1000 US$","120","","Official data"
"FT","Forestry Trade Flows","216","Thailand","105","Israel","5922","Export Value","1633","Sawnwood, non-coniferous all","2017","2017","1000 US$","21","","Official data"
"FT","Forestry Trade Flows","216","Thailand","106","Italy","5922","Export Value","1633","Sawnwood, non-coniferous all","2017","2017","1000 US$","325","","Official data"
"FT","Forestry Trade Flows","216","Thailand","106","Italy","5922","Export Value","1634","Veneer sheets","2017","2017","1000 US$","60","","Official data"
"FT","Forestry Trade Flows","216","Thailand","110","Japan","5922","Export Value","1619","Wood chips and particles","2017","2017","1000 US$","123667","P","Provisional official data"
"FT","Forestry Trade Flows","216","Thailand","110","Japan","5922","Export Value","1633","Sawnwood, non-coniferous all","2017","2017","1000 US$","437","","Official data"
"FT","Forestry Trade Flows","216","Thailand","110","Japan","5922","Export Value","1640","Plywood","2017","2017","1000 US$","3411","","Official data"
"FT","Forestry Trade Flows","216","Thailand","118","Kuwait","5922","Export Value","1633","Sawnwood, non-coniferous all","2017","2017","1000 US$","515","","Official data"
"FT","Forestry Trade Flows","216","Thailand","118","Kuwait","5922","Export Value","1640","Plywood","2017","2017","1000 US$","14","","Official data"
"FT","Forestry Trade Flows","216","Thailand","121","Lebanon","5922","Export Value","1640","Plywood","2017","2017","1000 US$","720","","Official data"
"FT","Forestry Trade Flows","216","Thailand","130","Malawi","5922","Export Value","1640","Plywood","2017","2017","1000 US$","13","","Official data"
"FT","Forestry Trade Flows","216","Thailand","131","Malaysia","5922","Export Value","1633","Sawnwood, non-coniferous all","2017","2017","1000 US$","7060","","Official data"
"FT","Forestry Trade Flows","216","Thailand","131","Malaysia","5922","Export Value","1634","Veneer sheets","2017","2017","1000 US$","6","","Official data"
"FT","Forestry Trade Flows","216","Thailand","131","Malaysia","5922","Export Value","1640","Plywood","2017","2017","1000 US$","482","","Official data"
"FT","Forestry Trade Flows","216","Thailand","131","Malaysia","5922","Export Value","1671","Newsprint","2017","2017","1000 US$","10022","","Official data"
"FT","Forestry Trade Flows","216","Thailand","136","Mauritania","5922","Export Value","1671","Newsprint","2017","2017","1000 US$","47","","Official data"
"FT","Forestry Trade Flows","216","Thailand","137","Mauritius","5922","Export Value","1640","Plywood","2017","2017","1000 US$","20","","Official data"
"FT","Forestry Trade Flows","216","Thailand","137","Mauritius","5922","Export Value","1671","Newsprint","2017","2017","1000 US$","95","","Official data"
"FT","Forestry Trade Flows","216","Thailand","138","Mexico","5922","Export Value","1640","Plywood","2017","2017","1000 US$","3","","Official data"
"FT","Forestry Trade Flows","216","Thailand","144","Mozambique","5922","Export Value","1640","Plywood","2017","2017","1000 US$","16","","Official data"
"FT","Forestry Trade Flows","216","Thailand","28","Myanmar","5922","Export Value","1634","Veneer sheets","2017","2017","1000 US$","8","","Official data"
"FT","Forestry Trade Flows","216","Thailand","28","Myanmar","5922","Export Value","1640","Plywood","2017","2017","1000 US$","57","","Official data"
"FT","Forestry Trade Flows","216","Thailand","28","Myanmar","5922","Export Value","1671","Newsprint","2017","2017","1000 US$","878","","Official data"
"FT","Forestry Trade Flows","216","Thailand","150","Netherlands","5922","Export Value","1657","Industrial roundwood, non-coniferous tropical (export/import)","2017","2017","1000 US$","1","","Official data"
"FT","Forestry Trade Flows","216","Thailand","150","Netherlands","5922","Export Value","1632","Sawnwood, coniferous","2017","2017","1000 US$","4","","Official data"
"FT","Forestry Trade Flows","216","Thailand","165","Pakistan","5922","Export Value","1633","Sawnwood, non-coniferous all","2017","2017","1000 US$","18","","Official data"
"FT","Forestry Trade Flows","216","Thailand","165","Pakistan","5922","Export Value","1640","Plywood","2017","2017","1000 US$","24","","Official data"
"FT","Forestry Trade Flows","216","Thailand","171","Philippines","5922","Export Value","1640","Plywood","2017","2017","1000 US$","45","","Official data"
"FT","Forestry Trade Flows","216","Thailand","117","Republic of Korea","5922","Export Value","1619","Wood chips and particles","2017","2017","1000 US$","166","","Official data"
"FT","Forestry Trade Flows","216","Thailand","117","Republic of Korea","5922","Export Value","1633","Sawnwood, non-coniferous all","2017","2017","1000 US$","187","","Official data"
"FT","Forestry Trade Flows","216","Thailand","117","Republic of Korea","5922","Export Value","1640","Plywood","2017","2017","1000 US$","511","","Official data"
"FT","Forestry Trade Flows","216","Thailand","197","Sierra Leone","5922","Export Value","1640","Plywood","2017","2017","1000 US$","207","","Official data"
"FT","Forestry Trade Flows","216","Thailand","200","Singapore","5922","Export Value","1640","Plywood","2017","2017","1000 US$","97","","Official data"
"FT","Forestry Trade Flows","216","Thailand","200","Singapore","5922","Export Value","1671","Newsprint","2017","2017","1000 US$","338","","Official data"
"FT","Forestry Trade Flows","216","Thailand","25","Solomon Islands","5922","Export Value","1640","Plywood","2017","2017","1000 US$","86","","Official data"
"FT","Forestry Trade Flows","216","Thailand","203","Spain","5922","Export Value","1619","Wood chips and particles","2017","2017","1000 US$","3","","Official data"
"FT","Forestry Trade Flows","216","Thailand","38","Sri Lanka","5922","Export Value","1671","Newsprint","2017","2017","1000 US$","1152","","Official data"
"FT","Forestry Trade Flows","216","Thailand","210","Sweden","5922","Export Value","1619","Wood chips and particles","2017","2017","1000 US$","1","","Official data"
"FT","Forestry Trade Flows","216","Thailand","210","Sweden","5922","Export Value","1633","Sawnwood, non-coniferous all","2017","2017","1000 US$","83","","Official data"
"FT","Forestry Trade Flows","216","Thailand","223","Turkey","5922","Export Value","1634","Veneer sheets","2017","2017","1000 US$","21","","Official data"
"FT","Forestry Trade Flows","216","Thailand","229","United Kingdom of Great Britain and Northern Ireland","5922","Export Value","1619","Wood chips and particles","2017","2017","1000 US$","0","P","Provisional official data"
"FT","Forestry Trade Flows","216","Thailand","229","United Kingdom of Great Britain and Northern Ireland","5922","Export Value","1633","Sawnwood, non-coniferous all","2017","2017","1000 US$","37","","Official data"
"FT","Forestry Trade Flows","216","Thailand","229","United Kingdom of Great Britain and Northern Ireland","5922","Export Value","1640","Plywood","2017","2017","1000 US$","1970","","Official data"
"FT","Forestry Trade Flows","216","Thailand","215","United Republic of Tanzania","5922","Export Value","1640","Plywood","2017","2017","1000 US$","30","","Official data"
"FT","Forestry Trade Flows","216","Thailand","231","United States of America","5922","Export Value","1633","Sawnwood, non-coniferous all","2017","2017","1000 US$","1237","","Official data"
"FT","Forestry Trade Flows","216","Thailand","231","United States of America","5922","Export Value","1634","Veneer sheets","2017","2017","1000 US$","27","","Official data"
"FT","Forestry Trade Flows","216","Thailand","231","United States of America","5922","Export Value","1640","Plywood","2017","2017","1000 US$","31784","","Official data"
"FT","Forestry Trade Flows","216","Thailand","237","Viet Nam","5922","Export Value","1633","Sawnwood, non-coniferous all","2017","2017","1000 US$","572","","Official data"
"FT","Forestry Trade Flows","216","Thailand","237","Viet Nam","5922","Export Value","1634","Veneer sheets","2017","2017","1000 US$","18","","Official data"
"FT","Forestry Trade Flows","216","Thailand","237","Viet Nam","5922","Export Value","1640","Plywood","2017","2017","1000 US$","72","","Official data"
"FT","Forestry Trade Flows","216","Thailand","237","Viet Nam","5922","Export Value","1671","Newsprint","2017","2017","1000 US$","6337","","Official data"
"FT","Forestry Trade Flows","176","Timor-Leste","351","China","5922","Export Value","1670","Industrial roundwood, non-coniferous non-tropical (export/import)","2017","2017","1000 US$","31","","Official data"
"FT","Forestry Trade Flows","176","Timor-Leste","351","China","5922","Export Value","1633","Sawnwood, non-coniferous all","2017","2017","1000 US$","112","","Official data"
"FT","Forestry Trade Flows","176","Timor-Leste","237","Viet Nam","5922","Export Value","1633","Sawnwood, non-coniferous all","2017","2017","1000 US$","106","","Official data"
"FT","Forestry Trade Flows","217","Togo","53","Benin","5922","Export Value","1633","Sawnwood, non-coniferous all","2017","2017","1000 US$","26","","Official data"
"FT","Forestry Trade Flows","217","Togo","53","Benin","5922","Export Value","1640","Plywood","2017","2017","1000 US$","108","","Official data"
"FT","Forestry Trade Flows","217","Togo","233","Burkina Faso","5922","Export Value","1634","Veneer sheets","2017","2017","1000 US$","6","","Official data"
"FT","Forestry Trade Flows","217","Togo","233","Burkina Faso","5922","Export Value","1640","Plywood","2017","2017","1000 US$","64","","Official data"
"FT","Forestry Trade Flows","217","Togo","351","China","5922","Export Value","1633","Sawnwood, non-coniferous all","2017","2017","1000 US$","14","","Official data"
"FT","Forestry Trade Flows","217","Togo","81","Ghana","5922","Export Value","1633","Sawnwood, non-coniferous all","2017","2017","1000 US$","1","","Official data"
"FT","Forestry Trade Flows","217","Togo","100","India","5922","Export Value","1651","Industrial roundwood, coniferous (export/import)","2017","2017","1000 US$","1375","","Official data"
"FT","Forestry Trade Flows","217","Togo","237","Viet Nam","5922","Export Value","1633","Sawnwood, non-coniferous all","2017","2017","1000 US$","3","","Official data"
"FT","Forestry Trade Flows","219","Tonga","351","China","5922","Export Value","1632","Sawnwood, coniferous","2017","2017","1000 US$","21","","Official data"
"FT","Forestry Trade Flows","219","Tonga","351","China","5922","Export Value","1633","Sawnwood, non-coniferous all","2017","2017","1000 US$","321","","Official data"
"FT","Forestry Trade Flows","220","Trinidad and Tobago","14","Barbados","5922","Export Value","1632","Sawnwood, coniferous","2017","2017","1000 US$","20","P","Provisional official data"
"FT","Forestry Trade Flows","220","Trinidad and Tobago","14","Barbados","5922","Export Value","1640","Plywood","2017","2017","1000 US$","11","","Official data"
"FT","Forestry Trade Flows","220","Trinidad and Tobago","23","Belize","5922","Export Value","1671","Newsprint","2017","2017","1000 US$","7","","Official data"
"FT","Forestry Trade Flows","220","Trinidad and Tobago","351","China","5922","Export Value","1633","Sawnwood, non-coniferous all","2017","2017","1000 US$","43","","Official data"
"FT","Forestry Trade Flows","220","Trinidad and Tobago","48","Costa Rica","5922","Export Value","1633","Sawnwood, non-coniferous all","2017","2017","1000 US$","22","","Official data"
"FT","Forestry Trade Flows","220","Trinidad and Tobago","100","India","5922","Export Value","1633","Sawnwood, non-coniferous all","2017","2017","1000 US$","38","","Official data"
"FT","Forestry Trade Flows","220","Trinidad and Tobago","106","Italy","5922","Export Value","1619","Wood chips and particles","2017","2017","1000 US$","9","","Official data"
"FT","Forestry Trade Flows","220","Trinidad and Tobago","106","Italy","5922","Export Value","1633","Sawnwood, non-coniferous all","2017","2017","1000 US$","227","","Official data"
"FT","Forestry Trade Flows","220","Trinidad and Tobago","191","Saint Vincent and the Grenadines","5922","Export Value","1632","Sawnwood, coniferous","2017","2017","1000 US$","5","","Official data"
"FT","Forestry Trade Flows","220","Trinidad and Tobago","191","Saint Vincent and the Grenadines","5922","Export Value","1633","Sawnwood, non-coniferous all","2017","2017","1000 US$","5","","Official data"
"FT","Forestry Trade Flows","220","Trinidad and Tobago","191","Saint Vincent and the Grenadines","5922","Export Value","1640","Plywood","2017","2017","1000 US$","25","","Official data"
"FT","Forestry Trade Flows","220","Trinidad and Tobago","207","Suriname","5922","Export Value","1671","Newsprint","2017","2017","1000 US$","12","","Official data"
"FT","Forestry Trade Flows","220","Trinidad and Tobago","229","United Kingdom of Great Britain and Northern Ireland","5922","Export Value","1633","Sawnwood, non-coniferous all","2017","2017","1000 US$","9","","Official data"
"FT","Forestry Trade Flows","220","Trinidad and Tobago","231","United States of America","5922","Export Value","1633","Sawnwood, non-coniferous all","2017","2017","1000 US$","59","","Official data"
"FT","Forestry Trade Flows","222","Tunisia","32","Cameroon","5922","Export Value","1640","Plywood","2017","2017","1000 US$","20","","Official data"
"FT","Forestry Trade Flows","222","Tunisia","46","Congo","5922","Export Value","1640","Plywood","2017","2017","1000 US$","10","","Official data"
"FT","Forestry Trade Flows","222","Tunisia","107","Côte d'Ivoire","5922","Export Value","1640","Plywood","2017","2017","1000 US$","21","","Official data"
"FT","Forestry Trade Flows","222","Tunisia","68","France","5922","Export Value","1640","Plywood","2017","2017","1000 US$","1367","","Official data"
"FT","Forestry Trade Flows","222","Tunisia","79","Germany","5922","Export Value","1670","Industrial roundwood, non-coniferous non-tropical (export/import)","2017","2017","1000 US$","8","","Official data"
"FT","Forestry Trade Flows","222","Tunisia","79","Germany","5922","Export Value","1634","Veneer sheets","2017","2017","1000 US$","12","","Official data"
"FT","Forestry Trade Flows","222","Tunisia","79","Germany","5922","Export Value","1640","Plywood","2017","2017","1000 US$","19","","Official data"
"FT","Forestry Trade Flows","222","Tunisia","106","Italy","5922","Export Value","1619","Wood chips and particles","2017","2017","1000 US$","0","","Official data"
"FT","Forestry Trade Flows","222","Tunisia","106","Italy","5922","Export Value","1633","Sawnwood, non-coniferous all","2017","2017","1000 US$","244","","Official data"
"FT","Forestry Trade Flows","222","Tunisia","118","Kuwait","5922","Export Value","1619","Wood chips and particles","2017","2017","1000 US$","23","","Official data"
"FT","Forestry Trade Flows","222","Tunisia","124","Libya","5922","Export Value","1671","Newsprint","2017","2017","1000 US$","15","","Official data"
"FT","Forestry Trade Flows","222","Tunisia","143","Morocco","5922","Export Value","1640","Plywood","2017","2017","1000 US$","96","","Official data"
"FT","Forestry Trade Flows","222","Tunisia","210","Sweden","5922","Export Value","1633","Sawnwood, non-coniferous all","2017","2017","1000 US$","124","","Official data"
"FT","Forestry Trade Flows","222","Tunisia","231","United States of America","5922","Export Value","1634","Veneer sheets","2017","2017","1000 US$","84","","Official data"
"FT","Forestry Trade Flows","222","Tunisia","237","Viet Nam","5922","Export Value","1633","Sawnwood, non-coniferous all","2017","2017","1000 US$","27","","Official data"
"FT","Forestry Trade Flows","223","Turkey","2","Afghanistan","5922","Export Value","1671","Newsprint","2017","2017","1000 US$","1","","Official data"
"FT","Forestry Trade Flows","223","Turkey","3","Albania","5922","Export Value","1640","Plywood","2017","2017","1000 US$","260","","Official data"
"FT","Forestry Trade Flows","223","Turkey","3","Albania","5922","Export Value","1671","Newsprint","2017","2017","1000 US$","2","","Official data"
"FT","Forestry Trade Flows","223","Turkey","4","Algeria","5922","Export Value","1632","Sawnwood, coniferous","2017","2017","1000 US$","0","","Official data"
"FT","Forestry Trade Flows","223","Turkey","4","Algeria","5922","Export Value","1633","Sawnwood, non-coniferous all","2017","2017","1000 US$","7","","Official data"
"FT","Forestry Trade Flows","223","Turkey","4","Algeria","5922","Export Value","1634","Veneer sheets","2017","2017","1000 US$","42","","Official data"
"FT","Forestry Trade Flows","223","Turkey","4","Algeria","5922","Export Value","1640","Plywood","2017","2017","1000 US$","512","","Official data"
"FT","Forestry Trade Flows","223","Turkey","1","Armenia","5922","Export Value","1634","Veneer sheets","2017","2017","1000 US$","13","","Official data"
"FT","Forestry Trade Flows","223","Turkey","1","Armenia","5922","Export Value","1640","Plywood","2017","2017","1000 US$","1","","Official data"
"FT","Forestry Trade Flows","223","Turkey","10","Australia","5922","Export Value","1633","Sawnwood, non-coniferous all","2017","2017","1000 US$","78","","Official data"
"FT","Forestry Trade Flows","223","Turkey","10","Australia","5922","Export Value","1640","Plywood","2017","2017","1000 US$","14","","Official data"
"FT","Forestry Trade Flows","223","Turkey","11","Austria","5922","Export Value","1651","Industrial roundwood, coniferous (export/import)","2017","2017","1000 US$","27","","Official data"
"FT","Forestry Trade Flows","223","Turkey","11","Austria","5922","Export Value","1670","Industrial roundwood, non-coniferous non-tropical (export/import)","2017","2017","1000 US$","1","","Official data"
"FT","Forestry Trade Flows","223","Turkey","11","Austria","5922","Export Value","1634","Veneer sheets","2017","2017","1000 US$","482","","Official data"
"FT","Forestry Trade Flows","223","Turkey","11","Austria","5922","Export Value","1640","Plywood","2017","2017","1000 US$","13","","Official data"
"FT","Forestry Trade Flows","223","Turkey","52","Azerbaijan","5922","Export Value","1651","Industrial roundwood, coniferous (export/import)","2017","2017","1000 US$","18","","Official data"
"FT","Forestry Trade Flows","223","Turkey","52","Azerbaijan","5922","Export Value","1632","Sawnwood, coniferous","2017","2017","1000 US$","51","","Official data"
"FT","Forestry Trade Flows","223","Turkey","52","Azerbaijan","5922","Export Value","1633","Sawnwood, non-coniferous all","2017","2017","1000 US$","287","","Official data"
"FT","Forestry Trade Flows","223","Turkey","52","Azerbaijan","5922","Export Value","1634","Veneer sheets","2017","2017","1000 US$","300","","Official data"
"FT","Forestry Trade Flows","223","Turkey","52","Azerbaijan","5922","Export Value","1640","Plywood","2017","2017","1000 US$","1294","","Official data"
"FT","Forestry Trade Flows","223","Turkey","52","Azerbaijan","5922","Export Value","1671","Newsprint","2017","2017","1000 US$","25","","Official data"
"FT","Forestry Trade Flows","223","Turkey","13","Bahrain","5922","Export Value","1640","Plywood","2017","2017","1000 US$","1","","Official data"
"FT","Forestry Trade Flows","223","Turkey","16","Bangladesh","5922","Export Value","1640","Plywood","2017","2017","1000 US$","35","","Official data"
"FT","Forestry Trade Flows","223","Turkey","57","Belarus","5922","Export Value","1632","Sawnwood, coniferous","2017","2017","1000 US$","16","","Official data"
"FT","Forestry Trade Flows","223","Turkey","57","Belarus","5922","Export Value","1640","Plywood","2017","2017","1000 US$","10","","Official data"
"FT","Forestry Trade Flows","223","Turkey","255","Belgium","5922","Export Value","1633","Sawnwood, non-coniferous all","2017","2017","1000 US$","153","","Official data"
"FT","Forestry Trade Flows","223","Turkey","255","Belgium","5922","Export Value","1640","Plywood","2017","2017","1000 US$","1","","Official data"
"FT","Forestry Trade Flows","223","Turkey","80","Bosnia and Herzegovina","5922","Export Value","1633","Sawnwood, non-coniferous all","2017","2017","1000 US$","15","","Official data"
"FT","Forestry Trade Flows","223","Turkey","80","Bosnia and Herzegovina","5922","Export Value","1634","Veneer sheets","2017","2017","1000 US$","46","","Official data"
"FT","Forestry Trade Flows","223","Turkey","80","Bosnia and Herzegovina","5922","Export Value","1640","Plywood","2017","2017","1000 US$","50","","Official data"
"FT","Forestry Trade Flows","223","Turkey","27","Bulgaria","5922","Export Value","1670","Industrial roundwood, non-coniferous non-tropical (export/import)","2017","2017","1000 US$","38","","Official data"
"FT","Forestry Trade Flows","223","Turkey","27","Bulgaria","5922","Export Value","1632","Sawnwood, coniferous","2017","2017","1000 US$","20","","Official data"
"FT","Forestry Trade Flows","223","Turkey","27","Bulgaria","5922","Export Value","1633","Sawnwood, non-coniferous all","2017","2017","1000 US$","99","","Official data"
"FT","Forestry Trade Flows","223","Turkey","27","Bulgaria","5922","Export Value","1634","Veneer sheets","2017","2017","1000 US$","120","","Official data"
"FT","Forestry Trade Flows","223","Turkey","27","Bulgaria","5922","Export Value","1640","Plywood","2017","2017","1000 US$","1499","","Official data"
